spoofed,time_sin,time_cos,lat_sin,lat_cos,long_sin,long_cos,n_satellites,sat_prn_0,sat_prn_1,sat_prn_2,sat_prn_3,sat_prn_4,sat_prn_5,sat_prn_6,sat_prn_7,sat_prn_8,sat_prn_9,sat_prn_10,sat_prn_11,sat_prn_12,sat_prn_13,sat_prn_14,sat_prn_15
0,0.17049613549916587,0.9853583448572657,-0.9942696738996418,-0.10690096147135382,-0.21833772593819856,-0.975873269145198,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1705677923292259,0.9853459434228844,-0.9942696633891116,-0.1069010592281606,-0.21833794991164418,-0.9758732190343069,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17063944825723867,0.9853335367775041,-0.9942696480897428,-0.1069012015250483,-0.21833812165299862,-0.975873180609571,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1707111032828253,0.9853211249211906,-0.9942696122667505,-0.10690153470799924,-0.21833853099352127,-0.9758730890252026,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17078275740560678,0.9853087078540094,-0.9942695737693478,-0.10690189276397082,-0.2183388969019029,-0.9758730071580319,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1708544106252042,0.9852962855760262,-0.9942695475860649,-0.10690213628829827,-0.21833907403674876,-0.9758729675263964,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17092606294123858,0.9852838580873066,-0.9942695280574019,-0.10690231791926386,-0.21833955008661135,-0.9758728610162166,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17099771435333103,0.9852714253879165,-0.9942695097103792,-0.1069024885598185,-0.21833982714363373,-0.9758727990280742,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17106936486110255,0.9852589874779214,-0.9942694900572647,-0.106902671347664,-0.21834004402022383,-0.9758727505045146,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17114101446417432,0.9852465443573873,-0.9942694825318543,-0.10690274133921243,-0.21834021831632497,-0.9758727115077968,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17121266316216738,0.98523409602638,-0.9942694905548123,-0.10690266672012465,-0.21834046272827223,-0.9758726568234218,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17128431095470278,0.9852216424849652,-0.994269511327406,-0.10690247352031243,-0.218340838571935,-0.9758725727325798,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17135595784140165,0.9852091837332089,-0.9942695191637639,-0.106902400636551,-0.21834124762833332,-0.9758724812105846,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17142760382188504,0.9851967197711768,-0.9942695363291008,-0.1069022409864033,-0.2183416240396693,-0.975872396992414,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17149924889577414,0.9851842505989351,-0.9942695475238719,-0.10690213686673994,-0.2183419837026575,-0.9758723165213717,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17157089306268997,0.9851717762165495,-0.994269569353644,-0.10690193383339376,-0.2183421736115164,-0.9758722740310837,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17164253632225368,0.985159296624086,-0.9942695855860118,-0.10690178285987767,-0.21834242937814224,-0.9758722168056897,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17171417867408637,0.9851468118216107,-0.9942695897529378,-0.10690174410422353,-0.21834268684797173,-0.9758721591991487,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17178582011780916,0.9851343218091895,-0.9942695875761856,-0.10690176434971406,-0.21834300563363765,-0.9758720878736461,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17185746065304316,0.9851218265868885,-0.9942695963453847,-0.1069016827893073,-0.21834330568388285,-0.9758720207399301,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17192910027940952,0.9851093261547739,-0.9942696074157117,-0.10690157982652372,-0.2183436531403381,-0.9758719429993526,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1720007389965294,0.9850968205129117,-0.9942696239589894,-0.10690142596078794,-0.21834399122906756,-0.9758718673546035,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1720723768040239,0.9850843096613681,-0.9942696356512165,-0.10690131721357449,-0.21834438013042906,-0.9758717803407673,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1721440137015142,0.985071793600209,-0.9942696436118748,-0.1069012431729187,-0.2183447170836239,-0.9758717049498219,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17221564968862135,0.985059272329501,-0.994269651821298,-0.10690116681849096,-0.21834501826923,-0.9758716375615236,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17228728476496663,0.9850467458493101,-0.9942696597197528,-0.10690109335627483,-0.2183453282547702,-0.975871568204196,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17235891893017113,0.9850342141597025,-0.9942696672450471,-0.10690102336471569,-0.21834561893716148,-0.9758715031657333,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17243055218385603,0.9850216772607446,-0.9942696776311889,-0.1069009267647938,-0.21834582502642372,-0.975871457054427,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.1725021845256425,0.9850091351525027,-0.9942696939877884,-0.10690077463437599,-0.21834608192831378,-0.9758713995740187,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17257381595515173,0.984996587835043,-0.994269704560483,-0.10690067629912264,-0.2183463430882302,-0.9758713411408273,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1726454464720048,0.9849840353084318,-0.9942697126454783,-0.10690060110157554,-0.2183465443516772,-0.9758712961091135,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17271707607582304,0.9849714775727358,-0.9942697264521492,-0.10690047268730173,-0.21834679614387514,-0.975871239771777,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17278870476622754,0.9849589146280211,-0.9942697456073228,-0.1069002945269542,-0.21834704282640865,-0.975871184577638,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1728603325428395,0.9849463464743544,-0.9942697649490403,-0.10690011463127694,-0.2183472614058568,-0.975871135671387,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17293195940528017,0.984933773111802,-0.9942697793775673,-0.10689998043256851,-0.21834750979158032,-0.9758710800960421,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17300358535317065,0.9849211945404304,-0.9942697938060762,-0.10689984623385904,-0.21834776953206528,-0.9758710219800423,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17307521038613227,0.984908610760306,-0.994269810286894,-0.10689969294653712,-0.21834799549208106,-0.975870971422242,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17314683450378618,0.9848960217714957,-0.9942698165060643,-0.1068996351022645,-0.21834827027761142,-0.9758709099398215,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17321845770575356,0.9848834275740658,-0.994269829255353,-0.10689951652150363,-0.21834849197956058,-0.9758708603346304,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1732900799916557,0.9848708281680829,-0.9942698413205205,-0.10689940430361132,-0.21834876137154333,-0.9758708000588566,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17336170136111378,0.9848582235536139,-0.9942698549404624,-0.10689927762464912,-0.2183490185571293,-0.9758707425141602,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17343332181374904,0.9848456137307251,-0.9942698698042162,-0.10689913937683018,-0.21834927545883215,-0.9758706850329111,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17350494134918276,0.9848329986994834,-0.9942698831131678,-0.10689901559007815,-0.21834954683784996,-0.9758706243123141,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17357655996703608,0.9848203784599555,-0.9942698959245738,-0.10689889643086657,-0.21834986959718414,-0.9758705520953549,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17364817766693033,0.984807753012208,-0.9942699022058891,-0.10689883800814619,-0.2183501188343672,-0.9758704963287996,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17371979444848676,0.984795122356308,-0.9942699078652889,-0.10689878536985317,-0.21835035075551446,-0.975870444436629,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17379141031132656,0.9847824864923219,-0.994269914644127,-0.106898722319589,-0.2183505738767042,-0.9758703945133872,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17386302525507108,0.9847698454203168,-0.9942699090469216,-0.1068987743794396,-0.2183508977714386,-0.9758703220420256,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17393463927934152,0.9847571991403593,-0.9942699099797894,-0.10689876570279712,-0.21835124210472845,-0.9758702449974188,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17400625238375914,0.9847445476525166,-0.9942699171317729,-0.10689869918187703,-0.2183515966572794,-0.9758701656661181,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17407786456794525,0.9847318909568554,-0.9942699308760072,-0.10689857134601871,-0.2183519523452779,-0.9758700860806245,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17414947583152113,0.9847192290534427,-0.9942699508393225,-0.10689838566587996,-0.21835231882027212,-0.975870004081389,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
1,0.17422108617410803,0.9847065619423454,-0.9942699738499546,-0.10689817164203713,-0.21835267166952083,-0.9758699251307945,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
1,0.17429269559532728,0.9846938896236305,-0.9942699866612595,-0.10689805248281557,-0.21835297257070815,-0.9758698578035575,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
1,0.17436430409480014,0.984681212097365,-0.9942699914499477,-0.10689800794271669,-0.2183532130077736,-0.9758698040052176,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
1,0.17443591167214795,0.9846685293636162,-0.9942700004054107,-0.10689792464694832,-0.2183534531609577,-0.9758697502703347,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
0,0.17450751832699196,0.9846558414224508,-0.9942700068732409,-0.10689786448889242,-0.2183537424234626,-0.9758696855470346,12,09,06,23,07,02,03,30,16,26,22,19,04,-1,-1,-1,-1
0,0.1745791240589535,0.9846431482739361,-0.994270017383457,-0.10689776673205187,-0.21835404275683767,-0.9758696183465008,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17465072886765393,0.9846304499181392,-0.9942700285777594,-0.106897662612339,-0.21835435160626115,-0.9758695492403733,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.1747223327527145,0.9846177463551272,-0.9942700390879557,-0.10689756485549631,-0.2183546227010955,-0.9758694885818812,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17479393571375657,0.9846050375849674,-0.994270050406618,-0.10689745957889459,-0.21835488613145218,-0.9758694296382691,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
0,0.17486553775040145,0.984592323607727,-0.9942700572475621,-0.1068973959501794,-0.21835510243955614,-0.9758693812383965,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
1,0.17493713886227047,0.984579604423473,-0.994270054511185,-0.10689742140166518,-0.21835541072116682,-0.9758693122589677,11,09,06,23,07,02,03,30,16,26,22,19,-1,-1,-1,-1,-1
